Institute Code,Institute Name,Place,District Name,Region,College,Minority,Co-Educational,Affiliated to,Branch,Fee Structure,Convener Seats
MLRD,MALLA REDDY COLLEGE OF ENGG TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,MEC,110000,4
MLRP,MARANGAREDDYI LAXMAN REDDY INSTITUTE OF PHARMACY,DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,PHM,85000,11
MLRS,MARANGAREDDYI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CIV,100000,3
MLRS,MARANGAREDDYI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSC,100000,6
MLRS,MARANGAREDDYI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSD,100000,20
MLRS,MARANGAREDDYI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSE,100000,20
MLRS,MARANGAREDDYI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSI,100000,10
MLRS,MARANGAREDDYI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSM,100000,20
MLRS,MARANGAREDDYI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,ECE,100000,20
MLRS,MARANGAREDDYI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,EEE,100000,3
MLRS,MARANGAREDDYI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,INF,100000,13
MLRS,MARANGAREDDYI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,MEC,100000,4
MLTM,MALLA REDDY INSTITUTE OF TECHNOLOGY,MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSE,65000,26
MMTZ,MUMTAZ COLL OF ENGG TECHNOLOGY,HYDERABADERABAD,HYDERABAD,OU,PVT,MUS,COED,JNTUH,CIV,45000,3
MMTZ,MUMTAZ COLL OF ENGG TECHNOLOGY,HYDERABADERABAD,HYDERABAD,OU,PVT,MUS,COED,JNTUH,CSE,45000,3
MNRP,M N R COLLEGE OF PHARMACY,SANGAREDDY,SANGAREDDY,OU,PVT,NA,COED,OU,PHM,85000,11
MNRT,MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY,SANGAREDDY,SANGAREDDY,OU,PVT,NA,COED,JNTUH,CSE,60000,6
MNRT,MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY,SANGAREDDY,SANGAREDDY,OU,PVT,NA,COED,JNTUH,ECE,60000,7
MNRT,MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY,SANGAREDDY,SANGAREDDY,OU,PVT,NA,COED,JNTUH,MEC,60000,7
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHAMMAM,OU,PVT,NA,COED,JNTUH,CIV,75000,3
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHAMMAM,OU,PVT,NA,COED,JNTUH,CSE,75000,6
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHAMMAM,OU,PVT,NA,COED,JNTUH,CSM,75000,7
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHAMMAM,OU,PVT,NA,COED,JNTUH,ECE,75000,7
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHAMMAM,OU,PVT,NA,COED,JNTUH,EEE,75000,6
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHAMMAM,OU,PVT,NA,COED,JNTUH,MIN,75000,7
MOTP,MOTHER TERESA PHARMACY COLLEGE,SATTUPALLY,KHAMMAM,OU,PVT,NA,COED,JNTUH,PHM,60000,7
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,AID,80000,6
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSD,80000,20
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSE,80000,26
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSM,80000,20
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,ECE,80000,13
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,INF,80000,7
MRCP,MALLA REDDY COLLEGE OF PHARMACY,MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,OU,PHM,72000,11
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,GIRLS,JNTUH,CSC,95000,6
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,GIRLS,JNTUH,CSD,95000,13
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,GIRLS,JNTUH,CSE,95000,27
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,GIRLS,JNTUH,CSM,95000,20
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,GIRLS,JNTUH,CSO,95000,6
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,GIRLS,JNTUH,ECE,95000,7
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,GIRLS,JNTUH,EEE,95000,6
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,GIRLS,JNTUH,INF,95000,21
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,AIM,115000,6
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CIV,115000,7
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSC,115000,20
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSD,115000,19
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSE,115000,27
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSM,115000,20
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSO,115000,6
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,ECE,115000,20
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,EEE,115000,7
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,INF,115000,6
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,MEC,115000,7
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,MIN,115000,7
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDAKCHAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CIV,70000,3
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDAKCHAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSC,70000,3
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDAKCHAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSD,70000,7
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDAKCHAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSE,70000,13
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDAKCHAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSM,70000,13
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDAKCHAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSO,70000,3
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDAKCHAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,ECE,70000,4
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDAKCHAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,EEE,70000,3
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDAKCHAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,INF,70000,7
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDAKCHAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,MEC,70000,3
MRET,MALLAREDDY INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSD,70000,6
MRET,MALLAREDDY INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSE,70000,27
MRET,MALLAREDDY INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSM,70000,13
MRET,MALLAREDDY INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,ECE,70000,6
MRET,MALLAREDDY INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,INF,70000,7
MREW,MALLA REDDY COLLEGE OF ENGINEERING FOR WOMEN,MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,GIRLS,JNTUH,CSE,70000,26
MREW,MALLA REDDY COLLEGE OF ENGINEERING FOR WOMEN,MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,GIRLS,JNTUH,ECE,70000,20
MRIP,MALLA REDDY INIST OF PHARM SCI,MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,PHM,70000,11
MRIT,MALLAREDDY INST OF TECHNOLOGY AND SCI (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSC,80000,6
MRIT,MALLAREDDY INST OF TECHNOLOGY AND SCI (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSD,80000,7
MRIT,MALLAREDDY INST OF TECHNOLOGY AND SCI (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSE,80000,20
MRIT,MALLAREDDY INST OF TECHNOLOGY AND SCI (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSM,80000,19
MRIT,MALLAREDDY INST OF TECHNOLOGY AND SCI (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,ECE,80000,20
MRIT,MALLAREDDY INST OF TECHNOLOGY AND SCI (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,INF,80000,7
MRPC,MALLA REDDY PHARMACY COLLEGE,MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,PHM,65000,11
MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MEDCHAL,OU,PVT,NA,COED,JNTUH,AID,100000,13
MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MEDCHAL,OU,PVT,NA,COED,JNTUH,AIM,100000,6
MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSE,100000,27
MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSG,100000,6
MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSM,100000,14
MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MEDCHAL,OU,PVT,NA,COED,JNTUH,ECE,100000,23
MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MEDCHAL,OU,PVT,NA,COED,JNTUH,EEE,100000,3
MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MEDCHAL,OU,PVT,NA,COED,JNTUH,INF,100000,20
MTEC,MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,PEDDAPALLY,PEDDAPALLI,OU,PVT,NA,COED,JNTUH,CSC,80000,3
MTEC,MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,PEDDAPALLY,PEDDAPALLI,OU,PVT,NA,COED,JNTUH,CSD,80000,6
MTEC,MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,PEDDAPALLY,PEDDAPALLI,OU,PVT,NA,COED,JNTUH,CSE,80000,7
MTEC,MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,PEDDAPALLY,PEDDAPALLI,OU,PVT,NA,COED,JNTUH,CSI,80000,3
MTEC,MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,PEDDAPALLY,PEDDAPALLI,OU,PVT,NA,COED,JNTUH,CSM,80000,7
MTEC,MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,PEDDAPALLY,PEDDAPALLI,OU,PVT,NA,COED,JNTUH,ECE,80000,7
MTEC,MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,PEDDAPALLY,PEDDAPALLI,OU,PVT,NA,COED,JNTUH,EEE,80000,3
MTEC,MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,PEDDAPALLY,PEDDAPALLI,OU,PVT,NA,COED,JNTUH,MEC,80000,4
MTPG,MOTHER TERESA COLLEGE OF PHARMACY,NFC NAGAR,MEDCHAL,OU,PVT,NA,COED,OU,PHM,45000,11
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RANGAREDDY,OU,PVT,NA,COED,OU,AUT,130000,6
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RANGAREDDY,OU,PVT,NA,COED,OU,CIC,130000,7
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RANGAREDDY,OU,PVT,NA,COED,OU,CIV,130000,6
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RANGAREDDY,OU,PVT,NA,COED,OU,CSD,130000,7
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RANGAREDDY,OU,PVT,NA,COED,OU,CSE,130000,20
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RANGAREDDY,OU,PVT,NA,COED,OU,CSM,130000,6
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RANGAREDDY,OU,PVT,NA,COED,OU,ECE,130000,20
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RANGAREDDY,OU,PVT,NA,COED,OU,EEE,130000,7
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RANGAREDDY,OU,PVT,NA,COED,OU,INF,130000,20
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RANGAREDDY,OU,PVT,NA,COED,OU,MEC,130000,7
NAWB,NAWAB SHAH ALAM KHAN COLL OF ENGG AND TECH (AUTONOMOUS),NEW MALAKPET,HYDERABAD,OU,PVT,MUS,COED,OU,CIC,60000,12
NAWB,NAWAB SHAH ALAM KHAN COLL OF ENGG AND TECH (AUTONOMOUS),NEW MALAKPET,HYDERABAD,OU,PVT,MUS,COED,OU,CIV,60000,6
NAWB,NAWAB SHAH ALAM KHAN COLL OF ENGG AND TECH (AUTONOMOUS),NEW MALAKPET,HYDERABAD,OU,PVT,MUS,COED,OU,CSD,60000,3
NAWB,NAWAB SHAH ALAM KHAN COLL OF ENGG AND TECH (AUTONOMOUS),NEW MALAKPET,HYDERABAD,OU,PVT,MUS,COED,OU,CSE,60000,9
NAWB,NAWAB SHAH ALAM KHAN COLL OF ENGG AND TECH (AUTONOMOUS),NEW MALAKPET,HYDERABAD,OU,PVT,MUS,COED,OU,CSM,60000,15
NAWB,NAWAB SHAH ALAM KHAN COLL OF ENGG AND TECH (AUTONOMOUS),NEW MALAKPET,HYDERABAD,OU,PVT,MUS,COED,OU,ECE,60000,3
NAWB,NAWAB SHAH ALAM KHAN COLL OF ENGG AND TECH (AUTONOMOUS),NEW MALAKPET,HYDERABAD,OU,PVT,MUS,COED,OU,INF,60000,6
NAWB,NAWAB SHAH ALAM KHAN COLL OF ENGG AND TECH (AUTONOMOUS),NEW MALAKPET,HYDERABAD,OU,PVT,MUS,COED,OU,MEC,60000,3
NCOP,NALANDA COLLEGE OF PHARMACY,NALGONDA,NALGONDA,OU,PVT,NA,COED,JNTUH,PHM,60000,11
NGIT,NEIL GOGTE INST OF TECHNOLOGY,KACHIVANI SINGARAM,MEDCHAL,OU,PVT,NA,COED,OU,CSE,90000,19
NGIT,NEIL GOGTE INST OF TECHNOLOGY,KACHIVANI SINGARAM,MEDCHAL,OU,PVT,NA,COED,OU,CSM,90000,14
NGMA,NIGAMA ENGINEERING COLLEGE,KARIMNAGAR,KARIMNAGAR,OU,PVT,NA,COED,JNTUH,CSE,47000,13
NIET,NETAJI INSTITUTE OF ENGINEERING AND TECHNOLOGY,CHOUTUPPAL,YADADRI BHUVANAGIRI,OU,PVT,NA,COED,JNTUH,CIV,45000,3
NIET,NETAJI INSTITUTE OF ENGINEERING AND TECHNOLOGY,CHOUTUPPAL,YADADRI BHUVANAGIRI,OU,PVT,NA,COED,JNTUH,CSE,45000,6
NIET,NETAJI INSTITUTE OF ENGINEERING AND TECHNOLOGY,CHOUTUPPAL,YADADRI BHUVANAGIRI,OU,PVT,NA,COED,JNTUH,ECE,45000,4
NIET,NETAJI INSTITUTE OF ENGINEERING AND TECHNOLOGY,CHOUTUPPAL,YADADRI BHUVANAGIRI,OU,PVT,NA,COED,JNTUH,EEE,45000,7
NIPH,NETAJI INST OF PHARM SCI,WARANGAL,HANAMKONDA,OU,PVT,NA,COED,KU,PHM,65000,11
NNRG,NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS (AUTONOMOUS),GHATKESAR,MEDCHAL,OU,PVT,NA,COED,JNTUH,CIV,95000,3
NNRG,NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS (AUTONOMOUS),GHATKESAR,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSD,95000,6
NNRG,NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS (AUTONOMOUS),GHATKESAR,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSE,95000,20
NNRG,NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS (AUTONOMOUS),GHATKESAR,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSM,95000,13
NNRG,NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS (AUTONOMOUS),GHATKESAR,MEDCHAL,OU,PVT,NA,COED,JNTUH,ECE,95000,20
NNRG,NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS (AUTONOMOUS),GHATKESAR,MEDCHAL,OU,PVT,NA,COED,JNTUH,INF,95000,7
NNRG,NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS (AUTONOMOUS),GHATKESAR,MEDCHAL,OU,PVT,NA,COED,JNTUH,PHM,75000,11
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CIV,70000,6
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSC,70000,7
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSD,70000,6
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSE,70000,20
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSM,70000,7
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,ECE,70000,13
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,EEE,70000,7
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,MEC,70000,7
NREC,NALLAMALLA REDDY ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MEDCHAL,OU,PVT,NA,COED,JNTUH,AID,95000,6
NREC,NALLAMALLA REDDY ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MEDCHAL,OU,PVT,NA,COED,JNTUH,CIV,95000,7
NREC,NALLAMALLA REDDY ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSE,95000,20
NREC,NALLAMALLA REDDY ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSM,95000,13
NREC,NALLAMALLA REDDY ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MEDCHAL,OU,PVT,NA,COED,JNTUH,ECE,95000,20
NREC,NALLAMALLA REDDY ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MEDCHAL,OU,PVT,NA,COED,JNTUH,EEE,95000,6
NREC,NALLAMALLA REDDY ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MEDCHAL,OU,PVT,NA,COED,JNTUH,MEC,95000,7
NTJP,NETHAJI INSTT OF PHARM SCI,TOOPRANPET,YADADRI BHUVANAGIRI,OU,PVT,NA,COED,JNTUH,PHM,45000,7
OMGP,OMEGA COLLEGE OF PHARMACY,GHATKESAR,MEDCHAL,OU,PVT,NA,COED,OU,PHM,60000,11
OUCE,O U COLLEGE OF ENGG HYDERABADERABAD,HYDERABADERABAD,HYDERABAD,OU,UNIV,NA,COED,OU,BME,50000,5
OUCE,O U COLLEGE OF ENGG HYDERABADERABAD,HYDERABADERABAD,HYDERABAD,OU,UNIV,NA,COED,OU,CIV,50000,8
OUCE,O U COLLEGE OF ENGG HYDERABADERABAD,HYDERABADERABAD,HYDERABAD,OU,UNIV,NA,COED,OU,CSE,50000,23
OUCE,O U COLLEGE OF ENGG HYDERABADERABAD,HYDERABADERABAD,HYDERABAD,OU,UNIV,NA,COED,OU,ECE,50000,15
OUCE,O U COLLEGE OF ENGG HYDERABADERABAD,HYDERABADERABAD,HYDERABAD,OU,UNIV,NA,COED,OU,EEE,50000,11
OUCE,O U COLLEGE OF ENGG HYDERABADERABAD,HYDERABADERABAD,HYDERABAD,OU,UNIV,NA,COED,OU,MEC,50000,15
OUCESF,O U COLLEGE OF ENGG HYDERABADERABAD - SELF FINANCE,HYDERABADERABAD,HYDERABAD,OU,SF,NA,COED,OU,AIM,120000,6
OUCESF,O U COLLEGE OF ENGG HYDERABADERABAD - SELF FINANCE,HYDERABADERABAD,HYDERABAD,OU,SF,NA,COED,OU,BME,75000,3
OUCESF,O U COLLEGE OF ENGG HYDERABADERABAD - SELF FINANCE,HYDERABADERABAD,HYDERABAD,OU,SF,NA,COED,OU,MIN,100000,27
OUCT,O U COLLEGE OF TECH HYDERABADERABAD,HYDERABADERABAD,HYDERABAD,OU,UNIV,NA,COED,OU,CHE,35000,12
OUCT,O U COLLEGE OF TECH HYDERABADERABAD,HYDERABADERABAD,HYDERABAD,OU,UNIV,NA,COED,OU,TEX,35000,9
OUCTSF,O U COLLEGE OF TECH HYDERABADERABAD - SELF FINANCE,HYDERABADERABAD,HYDERABAD,OU,SF,NA,COED,OU,TEX,70000,23
PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CIV,65000,6
PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSC,65000,7
PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSD,65000,6
PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSE,65000,14
PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RANGAREDDY,OU,PVT,NA,COED,JNTUH,ECE,65000,6
PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RANGAREDDY,OU,PVT,NA,COED,JNTUH,EEE,65000,7
PATH,PATHFINDER INST OF PHARM EDN AND RES,HANAMKONDA,HANAMKONDA,OU,PVT,NA,COED,KU,PHM,50000,11
