College Code,College Name,Branch Code,Rank,Gender,Region,Caste,Seat Category
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE, MIRPET",EC,25996,M,OU,BC_D,BC_D_GEN_OU
SISG,"SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES, GHATKESAR",CS,25999,M,OU,BC_B,BC_B_GEN_UR
MGHA,"MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN, GHATKESAR",CS,25999,F,OU,BC_D,BC_D_GIRLS_OU
SVSP,"S.V.S.POLYTECHNIC, HANAMKONDA",CS,26003,M,OU,BC_D,BC_D_GEN_OU
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE, MIRPET",CS,26014,M,OU,SC,SC_GEN_OU
JGPT,"GOVT.POLYTECHNIC, JOGIPET",EE,26017,M,OU,BC_B,BC_B_GEN_OU
BRIG,"BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS, HAYATHNAGAR",EC,26018,M,OU,OC,BC_A_GEN_UR
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",CH,26021,F,OU,BC_D,BC_D_GIRLS_OU
JNGPSW,"J N GOVT POLYTECHNIC, RAMANTHAPUR",PK,26022,F,OU,BC_D,OC_NCC_GIRLS_OU(0)
VCPM,"VIVEKANANDA COLLEGE OF POLYTECHNIC, MANCHERIAL",CS,26027,M,OU,SC,OC_GEN_OU
NDPT,"GOVT.POLYTECHNIC, NANDIPET",EC,26030,M,OU,SC,SC_CAP_GEN_UR(0)
MBNR,"GOVT POLYTECHNIC , MAHABUB NAGAR",ME,26032,M,OU,BC_D,BC_D_GEN_UR
NALG,"GOVT POLYTECHNIC , NALGONDA",CE,26035,F,OU,BC_D,BC_D_GIRLS_OU
PBRW,"GOVERNMENT POLYTECHNIC FOR WOMEN, PEBBAIR",EE,26039,F,OU,BC_D,OC_GIRLS_OU
YDGR,"GOVT.POLYTECHNIC, YADAGIRIGUTTA",EE,26043,M,OU,BC_D,BC_D_GEN_OU
MHVR,"MAHAVEER INSTITUTE OF SCI. AND TECHNOLOGY, BANDLAGUDA",EC,26047,M,OU,OC,OC_PHV_GEN_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",ME,26047,M,OU,BC_B,BC_B_GEN_OU
VVKN,"VIVEKANANDA INSTT OF TECH. AND SCI.  BOMMAKAL, KARIMNAGAR",CS,26049,M,OU,BC_D,BC_D_GEN_OU
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE, MIRPET",CE,26052,M,OU,BC_D,BC_D_GEN_UR
SGMA,"S G M GOVT POLYTECHNIC, ABDULLAPURMET",CS,26053,F,OU,ST,ST_GIRLS_OU
PETW,"PRINCETON INST OF ENGG TECH FOR WOMEN, GHATKESAR",CS,26057,F,OU,SC,SC_GIRLS_UR
QQHD,"QQ GOVT POLYTECHNIC , CHENDULALBARADARI",ME,26057,M,OU,BC_E,OC_GEN_UR
ANRK,"ANURAG ENGINNERING COLLGE, KODAD",CS,26066,M,OU,ST,OC_GEN_OU
VREC,"VIJAYA RURAL ENGINEERING COLLEGE, NIZAMABAD",EC,26070,M,OU,BC_B,BC_B_GEN_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",EI,26072,M,OU,SC,SC_GEN_AU
BLMP,"GOVT POLYTECHNIC, BELLAMPALLI",EE,26079,M,OU,BC_D,BC_D_GEN_OU
KTGM,"GOVT POLYTECHNIC , KOTHAGUDEM",MN,26086,M,OU,SC,SC_GEN_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",AU,26110,M,OU,BC_A,BC_A_GEN_OU
KMTS,"KHAMMAM INST OF TECHNOLOGY AND SCIENCE, KHAMMAM",EE,26110,M,OU,ST,ST_GEN_OU
SBIT,"SWARNA BHARATHI INSTITUTE OF SCI. AND TECHNOLOGY, KHAMMAM",CS,26125,M,OU,SC,SC_GEN_OU
VMRH,"VMR POLYTECHNIC, HANAMKONDA",CS,26125,M,OU,SC,SC_GEN_UR
QQHD,"QQ GOVT POLYTECHNIC , CHENDULALBARADARI",EC,26125,M,OU,BC_B,BC_B_GEN_OU
BOMA,"BOMMA INST. OF TECHNOLOGY AND SCI., KHAMMAM",CS,26133,M,OU,BC_B,BC_B_GEN_OU
NKHD,"GOVERNMENT POLYTECHNIC, NARAYANKHED",EC,26133,M,OU,OC,ST_GEN_UR
QQHD,"QQ GOVT POLYTECHNIC , CHENDULALBARADARI",ME,26133,M,OU,BC_B,BC_B_GEN_OU
PBRW,"GOVERNMENT POLYTECHNIC FOR WOMEN, PEBBAIR",EC,26138,F,OU,BC_A,BC_A_GIRLS_OU
ADBP,"S.G GOVT POLYTECHNIC, ADILABAD",CE,26142,M,OU,SC,OC_GEN_OU
MHVR,"MAHAVEER INSTITUTE OF SCI. AND TECHNOLOGY, BANDLAGUDA",CE,26142,M,OU,BC_B,BC_B_GEN_UR
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",EE,26145,M,OU,SC,SC_GEN_OU
VMRH,"VMR POLYTECHNIC, HANAMKONDA",CS,26150,M,OU,BC_E,BC_E_GEN_OU
VVKN,"VIVEKANANDA INSTT OF TECH. AND SCI.  BOMMAKAL, KARIMNAGAR",CS,26159,F,OU,BC_D,BC_D_GIRLS_OU
MHVR,"MAHAVEER INSTITUTE OF SCI. AND TECHNOLOGY, BANDLAGUDA",EC,26159,M,OU,BC_B,BC_B_GEN_OU
KTGM,"GOVT POLYTECHNIC , KOTHAGUDEM",MN,26159,M,OU,SC,SC_GEN_OU
QQHD,"QQ GOVT POLYTECHNIC , CHENDULALBARADARI",CE,26176,M,OU,BC_A,BC_A_GEN_OU
ELEN,"ELLENKI COLLGE OF ENGG. AND TECHNOLOGY, PATANCHERU",CS,26176,F,OU,BC_B,BC_B_GIRLS_OU
CGNT,"GOVERNMENT POLYTECHNIC, CHEGUNTA",EE,26176,M,OU,BC_B,BC_B_GEN_OU
GNPR,"GOVT.POLYTECHNIC, STATION GHANAPUR",EE,26176,F,OU,BC_D,BC_D_PHO_GIRLS_OU
TKRC,"T K R COLLEGE OF ENGG. AND TECHNOLOGY, MIRPET",CE,26187,M,OU,BC_B,BC_B_GEN_OU
GWNZ,"GOVT POLYTECHNIC FOR WOMEN, NIZAMABAD",EC,26187,F,OU,SC,SC_GIRLS_OU
QQHD,"QQ GOVT POLYTECHNIC , CHENDULALBARADARI",EE,26187,M,OU,BC_B,OC_GEN_OU
KMTS,"KHAMMAM INST OF TECHNOLOGY AND SCIENCE, KHAMMAM",CS,26198,F,OU,BC_D,OC_GIRLS_OU
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE, MIRPET",CS,26198,M,OU,SC,SC_GEN_OU
GPWS,"GOVT POLYTECHNIC FOR WOMEN, SECUNDERABAD",CE,26207,F,OU,BC_D,BC_D_GIRLS_OU
TKRC,"T K R COLLEGE OF ENGG. AND TECHNOLOGY, MIRPET",ME,26207,M,OU,BC_D,BC_D_GEN_UR
DDHD,"S D D TT I FOR WOMEN, HYDERABAD",CE,26219,F,OU,BC_B,BC_B_GIRLS_OU
SMSK,"SAMSKRUTHI COLLEGE OF ENGG. AND TECHNOLOGY., GHATKESAR",CS,26219,M,OU,BC_A,BC_A_GEN_OU
MAHM,"GOVERNMENT POLYTECHNIC, MAHESHWARAM",EE,26219,M,OU,SC,SC_GEN_OU
SMSK,"SAMSKRUTHI COLLEGE OF ENGG. AND TECHNOLOGY., GHATKESAR",CE,26235,M,OU,SC,OC_CAP_GEN_UR(0)
KTGM,"GOVT POLYTECHNIC , KOTHAGUDEM",CE,26235,M,OU,BC_E,BC_E_GEN_OU
SVSP,"S.V.S.POLYTECHNIC, HANAMKONDA",CS,26235,M,OU,BC_D,BC_D_GEN_OU
RITM,"RATNAPURI INSTITUTE OF TECH. COLL. OF POLYTECHNIC, TURAKALA KHANAPUR",CS,26235,M,OU,BC_A,BC_A_GEN_OU
GPWS,"GOVT POLYTECHNIC FOR WOMEN, SECUNDERABAD",EE,26235,F,OU,ST,ST_GIRLS_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",ME,26235,M,AU,SC,SC_GEN_UR
TCEK,"TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY, PEDDAPALLY",CS,26254,M,OU,BC_D,OC_GEN_OU
NAWB,"NAWAB SHAH ALAM KHAN COLL OF ENGG AND TECH, NEW MALAKPET",CS,26254,F,OU,BC_A,BC_A_GEN_OU
JMTS,"JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI., KARIMNAGAR",EC,26254,M,OU,BC_A,BC_A_GEN_UR
TKRC,"T K R COLLEGE OF ENGG. AND TECHNOLOGY, MIRPET",EC,26254,M,OU,BC_A,BC_A_GEN_OU
TKRC,"T K R COLLEGE OF ENGG. AND TECHNOLOGY, MIRPET",EC,26254,F,OU,BC_A,BC_A_GIRLS_OU
TKRC,"T K R COLLEGE OF ENGG. AND TECHNOLOGY, MIRPET",EE,26254,M,OU,BC_B,BC_B_GEN_OU
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",ME,26254,M,OU,SC,SC_GEN_OU
SAIS,"SAI SPURTI INSTITUTE OF TECHNOLOGY, SATHUPALLY",CS,26278,M,OU,BC_D,OC_GEN_OU
VGWL,"VAAGDEVI ENGINEERING COLLEGE, WARANGAL",EC,26278,M,OU,BC_D,BC_D_GEN_OU
SDPW,"GOVERNMENT POLYTECHNIC FOR WOMEN, SIDDIPET",EE,26278,F,OU,BC_D,BC_D_GIRLS_OU
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",CE,26293,F,OU,ST,ST_GIRLS_OU
VISA,"VATHSALYA INSTITUTE OF SCI. AND TECHNOLOGY, BHONGIR",CS,26293,M,OU,BC_D,OC_GEN_OU
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",EC,26293,F,OU,OC,EWS_GIRLS_OU
MGHA,"MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN, GHATKESAR",EC,26305,F,OU,BC_B,BC_B_GIRLS_OU
MBNR,"GOVT POLYTECHNIC , MAHABUB NAGAR",EE,26305,M,OU,SC,SC_GEN_OU
VCPM,"VIVEKANANDA COLLEGE OF POLYTECHNIC, MANCHERIAL",EE,26317,M,OU,BC_E,OC_GEN_UR
PRKL,"GOVERNMENT POLYTECHNIC, PARKAL",ME,26317,M,OU,BC_B,OC_GEN_OU
MBNR,"GOVT POLYTECHNIC , MAHABUB NAGAR",EE,26322,M,OU,BC_A,BC_A_GEN_OU
MHVR,"MAHAVEER INSTITUTE OF SCI. AND TECHNOLOGY, BANDLAGUDA",EC,26324,F,OU,BC_B,BC_B_GIRLS_OU
KTGM,"GOVT POLYTECHNIC , KOTHAGUDEM",EE,26324,M,OU,SC,SC_GEN_OU
BLMP,"GOVT POLYTECHNIC, BELLAMPALLI",EE,26328,M,OU,ST,ST_GEN_OU
GWNZ,"GOVT POLYTECHNIC FOR WOMEN, NIZAMABAD",CE,26332,F,OU,BC_B,BC_B_GIRLS_OU
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE, MIRPET",EC,26332,M,OU,BC_D,BC_D_GEN_OU
TCEK,"TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY, PEDDAPALLY",CS,26346,F,OU,BC_D,BC_D_GIRLS_UR
SMSK,"SAMSKRUTHI COLLEGE OF ENGG. AND TECHNOLOGY., GHATKESAR",CS,26346,M,OU,BC_A,BC_A_GEN_OU
SDES,"SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE, IBRAHIMPATAN",CS,26346,F,OU,BC_B,BC_B_GIRLS_OU
BRIG,"BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS, HAYATHNAGAR",CS,26346,F,OU,BC_B,BC_B_GIRLS_OU
SVSP,"S.V.S.POLYTECHNIC, HANAMKONDA",CS,26346,M,OU,BC_D,BC_D_GEN_OU
VREC,"VIJAYA RURAL ENGINEERING COLLEGE, NIZAMABAD",EC,26346,M,OU,BC_A,BC_A_GEN_OU
KDDW,"KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN, KODADA",EC,26346,F,OU,BC_D,BC_D_GIRLS_UR
IITT,"INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY, SIDDIPET",EC,26346,F,OU,BC_B,OC_PHV_GEN_OU
VKBD,"GOVT.POLYTECHNIC, VIKARABAD",EC,26346,F,OU,BC_B,BC_B_GIRLS_OU
JMTS,"JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI., KARIMNAGAR",EC,26346,F,OU,BC_B,OC_GEN_OU
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",ME,26346,M,OU,BC_D,BC_D_GEN_OU
WLGW,"GOVT POLYTECHNIC FOR WOMEN, WARANGAL",CE,26375,F,OU,BC_B,BC_B_GIRLS_OU
MTEC,"MOTHER THERESA COLLEGE OF ENGG. AND TECHNOLOGY, PEDDAPALLY",CS,26375,F,OU,SC,SC_GEN_UR
GDWL,"GOVERNMENT POLYTECHNIC, GADWAL",CS,26375,M,OU,BC_E,BC_B_GEN_OU
QQHD,"QQ GOVT POLYTECHNIC , CHENDULALBARADARI",EE,26375,M,OU,BC_B,BC_B_GEN_UR
SRRS,"SRRS GOVT POLYTECHNIC, SIRCILLA",EE,26375,M,OU,BC_D,BC_D_GEN_OU
SCCL,"SINGARENI COLLIERIES POLYTECHNIC COLLEGE, NASPUR",ME,26375,M,OU,BC_B,OC_GEN_OU
SRPW,"GOVT POLYTECHNIC FOR WOMEN, SURYAPET",CS,26401,F,OU,SC,SC_GIRLS_OU
SVSE,"SVS GRP OF INSTNS - SVS INST OF TECH., HANAMKONDA",CS,26401,M,OU,SC,SC_GEN_OU
VMRH,"VMR POLYTECHNIC, HANAMKONDA",CS,26401,M,OU,BC_A,BC_A_GEN_OU
KTGR,"GOVT.POLYTECHNIC, KOTAGIRI",EE,26401,F,OU,BC_A,BC_A_GIRLS_UR
BRIL,"BRILLIANT INSTT OF ENGG AND TECHNOLOGY, HAYATHNAGAR",EE,26401,M,OU,BC_B,OC_GEN_UR
AITH,"ANNAMACHARYA INST. OF TECHNOLOGY. AND SCI., HAYATHNAGAR",CS,26428,F,OU,BC_D,BC_D_GIRLS_OU
SVSE,"SVS GRP OF INSTNS - SVS INST OF TECH., HANAMKONDA",CS,26428,M,OU,BC_B,BC_B_GEN_OU
ANRK,"ANURAG ENGINNERING COLLGE, KODAD",CS,26428,M,OU,BC_B,OC_GEN_OU
VMRH,"VMR POLYTECHNIC, HANAMKONDA",CS,26428,M,OU,BC_A,BC_A_GEN_OU
GDWL,"GOVERNMENT POLYTECHNIC, GADWAL",EC,26428,M,OU,SC,SC_GEN_OU
TKRC,"T K R COLLEGE OF ENGG. AND TECHNOLOGY, MIRPET",EC,26428,F,OU,OC,EWS_GIRLS_OU
SDPT,"GOVT.POLYTECHNIC, SIDDIPET",EC,26428,M,OU,SC,SC_GEN_OU
GNPR,"GOVT.POLYTECHNIC, STATION GHANAPUR",EE,26428,F,OU,SC,SC_GIRLS_UR
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",ME,26428,F,OU,BC_D,BC_D_GIRLS_OU
WNPT,"KDR GOVT POLYTECHNIC, WANAPARTHY",CE,26449,M,OU,SC,SC_GEN_OU
ELEN,"ELLENKI COLLGE OF ENGG. AND TECHNOLOGY, PATANCHERU",CS,26449,M,OU,OC,EWS_GEN_OU
MGHA,"MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN, GHATKESAR",CS,26449,F,OU,BC_A,BC_A_GIRLS_OU
NDPT,"GOVT.POLYTECHNIC, NANDIPET",EC,26449,M,OU,SC,SC_GEN_OU
BRAW,"B R AMBEDKAR GMR POLYTECHNIC FOR WOMEN, KARIMNAGAR",EC,26449,F,OU,SC,SC_GIRLS_OU
VGWL,"VAAGDEVI ENGINEERING COLLEGE, WARANGAL",EC,26449,F,OU,BC_B,BC_B_GIRLS_OU
KSGI,"GOVERNMENT POLYTECHNIC, KOSGI",EE,26449,M,OU,BC_D,BC_D_GEN_OU
MDCL,"GOVERNMENT POLYTECHNIC, MEDCHAL",ME,26449,M,OU,SC,SC_GEN_OU
SMSK,"SAMSKRUTHI COLLEGE OF ENGG. AND TECHNOLOGY., GHATKESAR",AI,26467,F,OU,BC_B,BC_B_GIRLS_OU
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",CH,26467,M,OU,ST,ST_GEN_OU
KSGI,"GOVERNMENT POLYTECHNIC, KOSGI",EE,26467,M,OU,BC_B,BC_B_GEN_OU
MGHA,"MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN, GHATKESAR",CS,26477,F,OU,SC,SC_GIRLS_OU
VVKN,"VIVEKANANDA INSTT OF TECH. AND SCI.  BOMMAKAL, KARIMNAGAR",CS,26477,F,OU,BC_B,BC_B_GIRLS_OU
GZWL,"GOVT MODEL RESIDENTIAL POLYTECHNIC, GAJWEL",EC,26477,M,OU,SC,SC_GEN_UR
MDCL,"GOVERNMENT POLYTECHNIC, MEDCHAL",EE,26477,F,OU,SC,SC_GIRLS_OU
KNRR,"KASIREDDY NARAYANAREDDY COLL ENGG RES., HAYATHNAGAR",CS,26497,F,OU,BC_B,BC_B_GIRLS_OU
VITS,"SRI VISHWESWARAYA INST. OF TECHNOLOGY AND SCI., MAHABUBNAGAR",CS,26497,M,OU,BC_B,OC_GEN_OU
AITH,"ANNAMACHARYA INST. OF TECHNOLOGY. AND SCI., HAYATHNAGAR",CS,26497,M,OU,SC,SC_GEN_OU
KTGM,"GOVT POLYTECHNIC , KOTHAGUDEM",MN,26497,F,OU,SC,SC_CAP_GIRLS_UR(0)
SMSK,"SAMSKRUTHI COLLEGE OF ENGG. AND TECHNOLOGY., GHATKESAR",AI,26513,F,OU,BC_B,BC_B_GIRLS_OU
ARJN,"ARJUN COLLEGE OF TECHNOLOGY AND SCIENCE, BATASINGARAM",CS,26513,M,OU,BC_B,BC_B_GEN_OU
ELEN,"ELLENKI COLLGE OF ENGG. AND TECHNOLOGY, PATANCHERU",CS,26513,M,OU,BC_B,BC_B_GEN_OU
MGHA,"MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN, GHATKESAR",CS,26513,F,OU,BC_D,BC_D_GIRLS_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",EC,26513,F,OU,ST,ST_CAP_GIRLS_UR(0)
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",BM,26542,F,OU,BC_A,OC_PHO_GIRLS_UR
TRRM,"TRR POLYTECHNIC , MEERPET",CS,26542,F,OU,BC_D,BC_D_GIRLS_OU
KLRT,"K.L.R.COLLEGE OF ENGG AND TECHNOLOGY PALONCHA, PALONCHA",CS,26542,F,OU,ST,SC_GIRLS_UR
JGPW,"GOVERNMENT POLYTECHNIC FOR WOMEN, JOGIPET",CS,26542,F,OU,SC,SC_GIRLS_OU
TKRC,"T K R COLLEGE OF ENGG. AND TECHNOLOGY, MIRPET",CS,26542,M,OU,SC,SC_GEN_OU
SMED,"ST.MARYS GROUP OF INSTITUTIONS, DESHMUKHI",CS,26542,F,OU,BC_D,BC_C_GIRLS_UR
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE, MIRPET",EC,26542,F,OU,BC_D,BC_D_GIRLS_OU
ARJN,"ARJUN COLLEGE OF TECHNOLOGY AND SCIENCE, BATASINGARAM",EE,26542,F,OU,BC_D,OC_GIRLS_UR
KTGM,"GOVT POLYTECHNIC , KOTHAGUDEM",EE,26542,M,OU,SC,SC_GEN_OU
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",ME,26542,M,OU,SC,SC_GEN_OU
BLMP,"GOVT POLYTECHNIC, BELLAMPALLI",MN,26542,F,OU,BC_E,OC_CAP_GIRLS_UR(0)
TKRC,"T K R COLLEGE OF ENGG. AND TECHNOLOGY, MIRPET",CE,26569,M,OU,BC_B,BC_B_GEN_UR
KCEA,"KSHATRIYA COLLEGE OF ENGINEERING, ARMOOR",CS,26569,M,OU,BC_E,BC_E_GEN_OU
IITT,"INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY, SIDDIPET",CS,26569,M,OU,BC_A,BC_A_GEN_OU
JMTS,"JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI., KARIMNAGAR",EC,26569,M,OU,BC_D,BC_D_NCC_GEN_OU( 0)
WRGL,"GOVT POLYTECHNIC, WARANGAL",EC,26569,F,OU,ST,ST_GIRLS_OU
MBNR,"GOVT POLYTECHNIC , MAHABUB NAGAR",EE,26569,F,OU,BC_B,BC_B_GIRLS_OU
NALG,"GOVT POLYTECHNIC , NALGONDA",EE,26569,M,OU,SC,SC_GEN_OU
GNPR,"GOVT.POLYTECHNIC, STATION GHANAPUR",EE,26569,F,OU,BC_A,BC_A_GEN_OU
CRYL,"GOVT POLYTECHNIC, CHERIYAL",EE,26569,M,OU,BC_A,BC_A_GEN_UR
NALG,"GOVT POLYTECHNIC , NALGONDA",ME,26569,M,OU,ST,ST_GEN_UR
QQHD,"QQ GOVT POLYTECHNIC , CHENDULALBARADARI",CE,26600,M,OU,BC_D,BC_D_GEN_OU
ADBP,"S.G GOVT POLYTECHNIC, ADILABAD",CS,26600,F,OU,BC_B,ST_GEN_OU
ASRA,"AVANTHIS SCIENTIFIC TECH AND RESEARCH ACADEMY, HAYATHNAGAR",CS,26600,M,OU,BC_D,BC_C_GEN_UR
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CS,26600,F,OU,BC_D,BC_D_GEN_UR
AITH,"ANNAMACHARYA INST. OF TECHNOLOGY. AND SCI., HAYATHNAGAR",CS,26600,F,OU,SC,SC_GIRLS_OU
TKRC,"T K R COLLEGE OF ENGG. AND TECHNOLOGY, MIRPET",EC,26600,M,OU,SC,SC_GEN_OU
VMRH,"VMR POLYTECHNIC, HANAMKONDA",EE,26600,F,OU,BC_B,BC_B_GIRLS_UR
PRKL,"GOVERNMENT POLYTECHNIC, PARKAL",ME,26620,M,OU,BC_A,BC_A_GEN_OU
VMRH,"VMR POLYTECHNIC, HANAMKONDA",CS,26631,M,OU,BC_A,BC_A_GEN_OU
TRRM,"TRR POLYTECHNIC , MEERPET",CS,26637,F,OU,BC_D,BC_C_GIRLS_OU
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE, MIRPET",EC,26641,F,OU,BC_D,BC_D_GIRLS_UR
ANRK,"ANURAG ENGINNERING COLLGE, KODAD",EC,26641,M,OU,BC_D,BC_D_GEN_UR
WRGL,"GOVT POLYTECHNIC, WARANGAL",EE,26641,F,OU,BC_D,BC_D_GEN_OU
VMRH,"VMR POLYTECHNIC, HANAMKONDA",EE,26641,M,OU,OC,OC_GEN_UR
MBNR,"GOVT POLYTECHNIC , MAHABUB NAGAR",CE,26649,F,OU,BC_B,BC_B_GIRLS_OU
JPNE,"JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING, MAHABUBNAGAR",CS,26649,M,OU,OC,EWS_GEN_OU
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CS,26649,F,OU,BC_D,OC_GIRLS_OU
JPNE,"JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING, MAHABUBNAGAR",EC,26649,M,OU,BC_B,BC_B_GEN_OU
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",EE,26649,F,OU,ST,ST_GIRLS_OU
MDCL,"GOVERNMENT POLYTECHNIC, MEDCHAL",EE,26649,M,OU,ST,ST_GEN_OU
KSGI,"GOVERNMENT POLYTECHNIC, KOSGI",EE,26649,F,OU,BC_B,BC_B_GIRLS_UR
SVES,"SRI VENKATESWARA ENGINEERING COLLEGE, SURYAPETA",EE,26649,M,OU,BC_B,BC_B_GIRLS_UR
MASB,"GOVT POLYTECHNIC, MASAB TANK",AU,26665,M,OU,SC,SC_GEN_OU
SRRS,"SRRS GOVT POLYTECHNIC, SIRCILLA",CE,26665,M,OU,SC,SC_GEN_OU
SDPW,"GOVERNMENT POLYTECHNIC FOR WOMEN, SIDDIPET",CE,26665,F,OU,BC_B,BC_B_GIRLS_OU
QQHD,"QQ GOVT POLYTECHNIC , CHENDULALBARADARI",CE,26665,M,OU,BC_B,BC_B_GEN_OU
ARJN,"ARJUN COLLEGE OF TECHNOLOGY AND SCIENCE, BATASINGARAM",CS,26665,M,OU,BC_B,BC_B_GEN_UR
SDPW,"GOVERNMENT POLYTECHNIC FOR WOMEN, SIDDIPET",CS,26665,F,OU,SC,SC_GIRLS_OU
KCEA,"KSHATRIYA COLLEGE OF ENGINEERING, ARMOOR",EC,26665,F,OU,BC_D,BC_D_GIRLS_OU
VMRH,"VMR POLYTECHNIC, HANAMKONDA",EC,26665,M,OU,BC_B,OC_GEN_OU
JMTS,"JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI., KARIMNAGAR",EC,26665,M,OU,BC_B,OC_GEN_OU
SRRS,"SRRS GOVT POLYTECHNIC, SIRCILLA",EE,26665,M,OU,BC_D,BC_D_GEN_OU
SRRS,"SRRS GOVT POLYTECHNIC, SIRCILLA",EE,26665,M,OU,BC_D,BC_D_GEN_OU
YDGR,"GOVT.POLYTECHNIC, YADAGIRIGUTTA",EE,26665,M,OU,BC_A,BC_A_GEN_OU
SMED,"ST.MARYS GROUP OF INSTITUTIONS, DESHMUKHI",CS,26695,M,OU,SC,SC_GEN_UR
IITT,"INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY, SIDDIPET",CS,26695,F,OU,SC,SC_GEN_UR
NKHD,"GOVERNMENT POLYTECHNIC, NARAYANKHED",EC,26695,F,OU,BC_D,BC_D_GIRLS_OU
HOLY,"HOLY MARY INSTITUTE OF TECH. SCIENCE, KEESARA",EC,26695,M,OU,BC_B,BC_B_GEN_OU
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE, MIRPET",EC,26695,M,OU,BC_D,BC_D_GEN_OU
VISA,"VATHSALYA INSTITUTE OF SCI. AND TECHNOLOGY, BHONGIR",EC,26695,M,OU,BC_A,OC_GEN_UR
BLMP,"GOVT POLYTECHNIC, BELLAMPALLI",EE,26695,M,OU,BC_D,BC_D_GEN_OU
BLMP,"GOVT POLYTECHNIC, BELLAMPALLI",EE,26695,F,OU,SC,SC_GIRLS_UR
JMTS,"JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI., KARIMNAGAR",EE,26695,M,OU,BC_B,BC_B_GEN_UR
JMTS,"JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI., KARIMNAGAR",EE,26695,M,OU,BC_D,OC_GEN_OU
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",ME,26695,M,OU,SC,SC_GEN_OU
KTGM,"GOVT POLYTECHNIC , KOTHAGUDEM",MN,26695,F,OU,OC,EWS_GEN_UR
SISG,"SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES, GHATKESAR",AI,26741,M,OU,SC,SC_GEN_UR
TRRM,"TRR POLYTECHNIC , MEERPET",CS,26741,M,OU,OC,EWS_GEN_UR
ZHBD,"SS GOVT POLYTECHNIC , ZAHIRABAD",EE,26741,F,OU,OC,EWS_GIRLS_UR
ZHBD,"SS GOVT POLYTECHNIC , ZAHIRABAD",EE,26741,M,OU,SC,SC_GEN_OU
SMSK,"SAMSKRUTHI COLLEGE OF ENGG. AND TECHNOLOGY., GHATKESAR",EE,26741,M,OU,OC,OC_GEN_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",AU,26767,M,OU,SC,SC_GEN_OU
MBNR,"GOVT POLYTECHNIC , MAHABUB NAGAR",CE,26767,F,OU,BC_D,BC_D_GIRLS_OU
